time_received,Number of Vehicles
14793216057,10
14793216058,10
14793216059,11
14793216060,10
14793216061,13
14793216062,12
14793216063,9
14793216064,10
14793216065,11
14793216066,11
14793216067,11
14793216068,11
14793216069,13
14793216070,12
14793216071,8
14793216072,13
14793216073,12
14793216074,10
14793216075,9
14793216076,10
14793216077,15
14793216078,11
14793216079,11
14793216080,11
14793216081,11
14793216082,13
14793216083,8
14793216084,9
14793216085,8
14793216086,21
14793216087,13
14793216088,10
14793216089,9
14793216090,7
14793216091,15
14793216092,8
14793216093,13
14793216094,10
14793216095,10
14793216096,12
14793216097,14
14793216098,14
14793216099,13
14793216100,12
14793216101,11
14793216102,10
14793216103,14
14793216104,11
14793216105,11
14793216106,12
14793216107,12
14793216108,13
14793216109,13
14793216110,13
14793216111,13
14793216112,13
14793216113,11
14793216114,11
14793216115,13
14793216116,12
14793216117,10
14793216118,12
14793216119,14
14793216120,11
14793216121,13
14793216122,14
14793216123,13
14793216124,14
14793216125,12
14793216126,12
14793216127,13
14793216128,14
14793216129,14
14793216130,9
14793216131,8
14793216132,13
14793216133,12
14793216134,13
14793216135,14
14793216136,12
14793216137,8
14793216138,10
14793216139,9
14793216140,17
14793216141,12
14793216142,13
14793216143,12
14793216144,14
14793216145,11
14793216146,14
14793216147,11
14793216148,11
14793216149,9
14793216150,12
14793216151,11
14793216152,8
14793216153,9
14793216154,10
14793216155,11
14793216156,13
14793216157,11
14793216158,11
14793216159,13
14793216160,12
14793216161,12
14793216162,11
14793216163,11
14793216164,6
14793216165,14
14793216166,12
14793216167,12
14793216168,12
14793216169,11
14793216170,13
14793216171,10
14793216172,11
14793216173,9
14793216174,8
14793216175,14
14793216176,9
14793216177,13
14793216178,12
14793216179,11
14793216180,9
14793216181,10
14793216182,10
14793216183,10
14793216184,10
14793216185,9
14793216186,9
14793216187,10
14793216188,10
14793216189,9
14793216190,9
14793216191,11
14793216192,11
14793216193,10
14793216194,9
14793216195,7
14793216196,10
14793216197,14
14793216198,10
14793216199,13
14793216200,9
14793216201,12
14793216202,10
14793216203,10
14793216204,13
14793216205,3
14793216206,14
14793216207,12
14793216208,11
14793216209,6
14793216210,14
14793216211,10
14793216212,8
14793216213,8
14793216214,12
14793216215,11
14793216216,7
14793216217,10
14793216218,12
14793216219,13
14793216220,12
14793216221,12
14793216222,10
14793216223,14
14793216224,10
14793216225,11
14793216226,9
14793216227,10
14793216228,12
14793216229,10
14793216230,9
14793216231,11
14793216232,10
14793216233,10
14793216234,11
14793216235,11
14793216236,9
14793216237,12
14793216238,11
14793216239,11
14793216240,9
14793216241,10
14793216242,10
14793216243,10
14793216244,10
14793216245,12
14793216246,13
14793216247,10
14793216248,11
14793216249,12
14793216250,13
14793216251,14
14793216252,12
14793216253,10
14793216254,11
14793216255,8
14793216256,8
14793216257,13
14793216258,12
14793216259,11
14793216260,13
14793216261,10
14793216262,12
14793216263,15
14793216264,14
14793216265,13
14793216266,10
14793216267,14
14793216268,12
14793216269,14
14793216270,13
14793216271,10
14793216272,11
14793216273,10
14793216274,14
14793216275,13
14793216276,8
14793216277,15
14793216278,7
14793216279,13
14793216280,12
14793216281,9
14793216282,10
14793216283,15
14793216284,12
14793216285,15
14793216286,12
14793216287,14
14793216288,15
14793216289,14
14793216290,12
14793216291,13
14793216292,11
14793216293,11
14793216294,9
14793216295,12
14793216296,13
14793216297,13
14793216298,13
14793216299,14
14793216300,11
14793216301,13
14793216302,13
14793216303,14
14793216304,8
14793216305,15
14793216306,13
14793216307,14
14793216308,13
14793216309,14
14793216310,13
14793216311,14
14793216312,12
14793216313,11
14793216314,10
14793216315,12
14793216316,11
14793216317,16
14793216318,13
14793216319,13
14793216320,12
14793216321,15
14793216322,12
14793216323,12
14793216324,13
14793216325,11
14793216326,13
14793216327,11
14793216328,14
14793216329,12
14793216330,14
14793216331,14
14793216332,14
14793216333,11
14793216334,17
14793216335,16
14793216336,11
14793216337,13
14793216338,13
14793216339,14
14793216340,10
14793216341,7
14793216342,9
14793216343,6
14793216344,12
14793216345,11
14793216346,13
14793216347,12
14793216348,11
14793216349,13
14793216350,11
14793216351,13
14793216352,9
14793216353,11
14793216354,11
14793216355,12
14793216356,11
14793216357,10
14793216358,13
14793216359,11
14793216360,10
14793216361,11
14793216362,13
14793216363,11
14793216364,9
14793216365,11
14793216366,10
14793216367,11
14793216368,12
14793216369,14
14793216370,12
14793216371,11
14793216372,10
14793216373,11
14793216374,15
14793216375,11
14793216376,12
14793216377,11
14793216378,10
14793216379,10
14793216380,15
14793216381,11
14793216382,12
14793216383,11
14793216384,13
14793216385,12
14793216386,13
14793216387,14
14793216388,15
14793216389,16
14793216390,14
14793216391,12
14793216392,11
14793216393,14
14793216394,9
14793216395,5
14793216396,16
14793216397,11
14793216398,13
14793216399,14
14793216400,13
14793216401,10
14793216402,12
14793216403,13
14793216404,13
14793216405,12
14793216406,13
14793216407,12
14793216408,13
14793216409,14
14793216410,14
14793216411,14
14793216412,13
14793216413,14
14793216414,14
14793216415,13
14793216416,11
14793216417,13
14793216418,11
14793216419,13
14793216420,12
14793216421,14
14793216422,15
14793216423,13
14793216424,11
14793216425,11
14793216426,12
14793216427,12
14793216428,11
14793216429,12
14793216430,10
14793216431,11
14793216432,12
14793216433,9
14793216434,10
14793216435,7
14793216436,9
14793216437,14
14793216438,11
14793216439,10
14793216440,10
14793216441,11
14793216442,11
14793216443,11
14793216444,10
14793216445,11
14793216446,12
14793216447,12
14793216448,12
14793216449,11
14793216450,12
14793216451,12
14793216452,14
14793216453,8
14793216454,10
14793216455,9
14793216456,13
14793216457,14
14793216458,11
14793216459,10
14793216460,13
14793216461,12
14793216462,13
14793216463,12
14793216464,13
14793216465,13
14793216466,14
14793216467,12
14793216468,12
14793216469,14
14793216470,14
14793216471,14
14793216472,11
14793216473,17
14793216474,12
14793216475,13
14793216476,12
14793216477,12
14793216478,10
14793216479,12
14793216480,10
14793216481,11
14793216482,13
14793216483,12
14793216484,12
14793216485,12
14793216486,12
14793216487,12
14793216488,12
14793216489,12
14793216490,12
14793216491,12
14793216492,12
14793216493,9
14793216494,15
14793216495,12
14793216496,12
14793216497,11
14793216498,11
14793216499,10
14793216500,13
14793216501,11
14793216502,12
14793216503,12
14793216504,13
14793216505,12
14793216506,12
14793216507,12
14793216508,13
14793216509,12
14793216510,12
14793216511,11
14793216512,8
14793216513,12
14793216514,10
14793216515,10
14793216516,9
14793216517,10
14793216518,12
14793216519,12
14793216520,11
14793216521,10
14793216522,10
14793216523,11
14793216524,11
14793216525,10
14793216526,10
14793216527,10
14793216528,10
14793216529,8
14793216530,9
14793216531,10
14793216532,12
14793216533,10
14793216534,11
14793216535,8
14793216536,9
14793216537,13
14793216538,8
14793216539,13
14793216540,10
14793216541,10
14793216542,9
14793216543,11
14793216544,11
14793216545,8
14793216546,11
14793216547,10
14793216548,10
14793216549,9
14793216550,9
14793216551,10
14793216552,10
14793216553,11
14793216554,10
14793216555,7
14793216556,7
14793216557,13
14793216558,7
14793216559,9
14793216560,13
14793216561,9
14793216562,10
14793216563,8
14793216564,9
14793216565,9
14793216566,9
14793216567,9
14793216568,8
14793216569,9
14793216570,7
14793216571,8
14793216572,9
14793216573,9
14793216574,11
14793216575,8
14793216576,9
14793216577,11
14793216578,8
14793216579,11
14793216580,8
14793216581,9
14793216582,8
14793216583,7
14793216584,6
14793216585,8
14793216586,9
14793216587,8
14793216588,9
14793216589,9
14793216590,7
14793216591,8
14793216592,8
14793216593,9
14793216594,8
14793216595,10
14793216596,9
14793216597,10
14793216598,10
14793216599,10
14793216600,10
14793216601,10
14793216602,9
14793216603,10
14793216604,8
14793216605,11
14793216606,10
14793216607,11
14793216608,11
14793216609,9
14793216610,9
14793216611,9
14793216612,10
14793216613,10
14793216614,11
14793216615,10
14793216616,9
14793216617,11
14793216618,8
14793216619,10
14793216620,12
14793216621,9
14793216622,11
14793216623,11
14793216624,10
14793216625,12
14793216626,12
14793216627,11
14793216628,11
14793216629,12
14793216630,8
14793216631,12
14793216632,11
14793216633,9
14793216634,14
14793216635,12
14793216636,12
14793216637,11
14793216638,10
14793216639,11
14793216640,10
14793216641,11
14793216642,11
14793216643,11
14793216644,8
14793216645,10
14793216646,12
14793216647,10
14793216648,9
14793216649,9
14793216650,10
14793216651,9
14793216652,10
14793216653,10
14793216654,10
14793216655,10
14793216656,10
14793216657,10
14793216658,7
14793216659,8
14793216660,8
14793216661,6
14793216662,11
14793216663,13
14793216664,10
14793216665,9
14793216666,10
14793216667,10
14793216668,8
14793216669,10
14793216670,9
14793216671,9
14793216672,9
14793216673,10
14793216674,9
14793216675,7
14793216676,8
14793216677,12
14793216678,9
14793216679,10
14793216680,10
14793216681,9
14793216682,11
14793216683,9
14793216684,9
14793216685,9
14793216686,9
14793216687,12
14793216688,11
14793216689,11
14793216690,8
14793216691,12
14793216692,11
14793216693,10
14793216694,11
14793216695,11
14793216696,9
14793216697,9
14793216698,8
14793216699,9
14793216700,12
14793216701,11
14793216702,9
14793216703,10
14793216704,5
14793216705,14
14793216706,9
14793216707,8
14793216708,9
14793216709,6
14793216710,9
14793216711,11
14793216712,7
14793216713,11
14793216714,8
14793216715,9
14793216716,9
14793216717,9
14793216718,8
14793216719,8
14793216720,8
14793216721,8
14793216722,9
14793216723,9
14793216724,7
14793216725,10
14793216726,9
14793216727,9
14793216728,9
14793216729,8
14793216730,9
14793216731,9
14793216732,9
14793216733,10
14793216734,9
14793216735,10
14793216736,10
14793216737,11
14793216738,7
14793216739,12
14793216740,8
14793216741,6
14793216742,9
14793216743,7
14793216744,9
14793216745,5
14793216746,12
14793216747,9
14793216748,9
14793216749,7
14793216750,9
14793216751,9
14793216752,8
14793216753,5
14793216754,10
14793216755,7
14793216756,8
14793216757,9
14793216758,8
14793216759,10
14793216760,5
14793216761,8
14793216762,10
14793216763,9
14793216764,7
14793216765,9
14793216766,8
14793216767,9
14793216768,9
14793216769,8
14793216770,7
14793216771,7
14793216772,8
14793216773,7
14793216774,9
14793216775,7
14793216776,7
14793216777,7
14793216778,9
14793216779,7
14793216780,8
14793216781,9
14793216782,9
14793216783,9
14793216784,8
14793216785,7
14793216786,8
14793216787,8
14793216788,8
14793216789,8
14793216790,8
14793216791,9
14793216792,8
14793216793,8
14793216794,8
14793216795,10
14793216796,11
14793216797,8
14793216798,10
14793216799,9
14793216800,10
14793216801,7
14793216802,7
14793216803,7
14793216804,7
14793216805,9
14793216806,9
14793216807,9
14793216808,7
14793216809,7
14793216810,8
14793216811,6
14793216812,8
14793216813,6
14793216814,9
14793216815,5
14793216816,6
14793216817,7
14793216818,7
14793216819,4
14793216820,5
14793216821,4
14793216822,7
14793216823,3
14793216824,7
14793216825,5
14793216826,6
14793216827,5
14793216828,6
14793216829,7
14793216830,7
14793216831,6
14793216832,5
14793216833,7
14793216834,5
14793216835,6
14793216836,5
14793216837,8
14793216838,7
14793216839,5
14793216840,4
14793216841,8
14793216842,6
14793216843,4
14793216844,4
14793216845,5
14793216846,3
14793216847,7
14793216848,2
14793216849,6
14793216850,4
14793216851,5
14793216852,5
14793216853,4
14793216854,6
14793216855,4
14793216856,7
14793216857,5
14793216858,3
14793216859,4
14793216860,8
14793216861,5
14793216862,6
14793216863,6
14793216864,6
14793216865,6
14793216866,6
14793216867,4
14793216868,4
14793216869,4
14793216870,4
14793216871,4
14793216872,4
14793216873,6
14793216874,5
14793216875,5
14793216876,4
14793216877,6
14793216878,5
14793216879,7
14793216880,8
14793216881,4
14793216882,4
14793216883,6
14793216884,6
14793216885,5
14793216886,6
14793216887,8
14793216888,7
14793216889,7
14793216890,6
14793216891,5
14793216892,5
14793216893,6
14793216894,5
14793216895,6
14793216896,4
14793216897,5
14793216898,5
14793216899,6
14793216900,4
14793216901,6
14793216902,5
14793216903,6
14793216904,4
14793216905,7
14793216906,4
14793216907,6
14793216908,5
14793216909,7
14793216910,8
14793216911,7
14793216912,7
14793216913,7
14793216914,7
14793216915,8
14793216916,7
14793216917,8
14793216918,6
14793216919,7
14793216920,7
14793216921,7
14793216922,5
14793216923,6
14793216924,6
14793216925,5
14793216926,5
14793216927,6
14793216928,5
14793216929,10
14793216930,7
14793216931,6
14793216932,6
14793216933,7
14793216934,8
14793216935,7
14793216936,7
14793216937,7
14793216938,7
14793216939,9
14793216940,7
14793216941,7
14793216942,6
14793216943,9
14793216944,7
14793216945,9
14793216946,9
14793216947,10
14793216948,9
14793216949,9
14793216950,10
14793216951,5
14793216952,9
14793216953,8
14793216954,5
14793216955,8
14793216956,8
14793216957,6
14793216958,7
14793216959,8
14793216960,8
14793216961,7
14793216962,8
14793216963,8
14793216964,8
14793216965,7
14793216966,7
14793216967,6
14793216968,8
14793216969,7
14793216970,7
14793216971,8
14793216972,9
14793216973,9
14793216974,9
14793216975,8
14793216976,9
14793216977,8
14793216978,8
14793216979,7
14793216980,7
14793216981,7
14793216982,11
14793216983,8
14793216984,7
14793216985,10
14793216986,8
14793216987,8
14793216988,7
14793216989,10
14793216990,9
14793216991,7
14793216992,6
14793216993,8
14793216994,9
14793216995,9
14793216996,8
14793216997,6
14793216998,8
14793216999,7
14793217000,6
14793217001,7
14793217002,7
14793217003,8
14793217004,5
14793217005,9
14793217006,6
14793217007,5
14793217008,10
14793217009,7
14793217010,7
14793217011,7
14793217012,6
14793217013,8
14793217014,6
14793217015,8
14793217016,8
14793217017,8
14793217018,9
14793217019,8
14793217020,8
14793217021,9
14793217022,9
14793217023,7
14793217024,7
14793217025,8
14793217026,5
14793217027,8
14793217028,8
14793217029,7
14793217030,8
14793217031,8
14793217032,9
14793217033,7
14793217034,9
14793217035,9
14793217036,10
14793217037,9
14793217038,8
14793217039,8
14793217040,8
14793217041,8
14793217042,9
14793217043,10
14793217044,10
14793217045,10
14793217046,7
14793217047,10
14793217048,8
14793217049,9
14793217050,9
14793217051,9
14793217052,8
14793217053,7
14793217054,13
14793217055,8
14793217056,8
14793217057,8
14793217058,8
14793217059,7
14793217060,8
14793217061,8
14793217062,6
14793217063,7
14793217064,6
14793217065,6
14793217066,12
14793217067,7
14793217068,11
14793217069,8
14793217070,6
14793217071,9
14793217072,10
14793217073,7
14793217074,10
14793217075,10
14793217076,10
14793217077,9
14793217078,8
14793217079,8
14793217080,9
14793217081,10
14793217082,10
14793217083,10
14793217084,8
14793217085,9
14793217086,9
14793217087,9
14793217088,8
14793217089,8
14793217090,7
14793217091,9
14793217092,10
14793217093,9
14793217094,9
14793217095,11
14793217096,9
14793217097,10
14793217098,11
14793217099,9
14793217100,9
14793217101,9
